"week","year","spain","france","italy","poland","age","gender"
4,2021,274.2,149.6,1.79999999999995,93.4,"75-79","M"
5,2020,31.2,-37.8,-110.2,-56.6,"75-79","M"
5,2021,234.2,188.2,-61.2,41.4,"75-79","M"
6,2020,-15.8,-21.4,-149.2,-110.2,"75-79","M"
6,2021,145.2,176.6,-83.2,68.8,"75-79","M"
7,2020,8,1.79999999999995,-109.4,-88.4,"75-79","M"
7,2021,107,174.8,-29.4,35.6,"75-79","M"
8,2020,-34,-1.60000000000002,-90.6,-109.6,"75-79","M"
8,2021,128,204.4,-31.6,42.4,"75-79","M"
9,2020,-42.2,-52.6,-82,-64,"75-79","M"
9,2021,69.8,71.4,58,108,"75-79","M"
10,2020,31.2,56,75.8,-83.6,"75-79","M"
10,2021,110.2,103,56.8,162.4,"75-79","M"
11,2020,111.2,7.39999999999998,479.4,-103.2,"75-79","M"
11,2021,45.2,148.4,177.4,187.8,"75-79","M"
12,2020,496.6,146.8,970.2,-62.8,"75-79","M"
12,2021,32.6,167.8,232.2,285.2,"75-79","M"
13,2020,1132.4,336.6,931.8,-58.8,"75-79","M"
13,2021,112.4,219.6,174.8,393.2,"75-79","M"
14,2020,975,402.6,562.6,-25,"75-79","M"
14,2021,24,206.6,128.6,429,"75-79","M"
15,2020,556,309.4,401.6,-31.2,"75-79","M"
15,2021,29,177.4,167.6,345.8,"75-79","M"
16,2020,287.6,240.4,225.2,-34,"75-79","M"
16,2021,92.6,254.4,148.2,310,"75-79","M"
17,2020,141.8,113,131.8,-33.4,"75-79","M"
17,2021,41.8,129,94.8,224.6,"75-79","M"
18,2020,77,-12.2,-34.4,-19.8,"75-79","M"
18,2021,119,108.8,-4.39999999999998,130.2,"75-79","M"
19,2020,28.4,41.4,17.4,-35,"75-79","M"
19,2021,56.4,116.4,18.4,113,"75-79","M"
20,2020,59.4,2.79999999999995,-38.2,9.39999999999998,"75-79","M"
20,2021,19.4,89.8,-38.2,54.4,"75-79","M"
21,2020,32.8,52.8,-67,-33.2,"75-79","M"
21,2021,101.8,96.8,-11,4.80000000000001,"75-79","M"
22,2020,25.8,4.60000000000002,-89.6,-78.8,"75-79","M"
22,2021,37.8,97.6,-76.6,-41.8,"75-79","M"
23,2020,-10,25,-49.4,-41,"75-79","M"
23,2021,23,93,-74.4,10,"75-79","M"
24,2020,11.4,-21.2,-103.4,-28.4,"75-79","M"
24,2021,55.4,57.8,-88.4,21.6,"75-79","M"
25,2020,-16.6,-19.4,-99,-58,"75-79","M"
25,2021,45.4,9.60000000000002,-54,-23,"75-79","M"
26,2020,14.2,-30.2,-37.6,-47.6,"75-79","M"
26,2021,46.2,58.8,-62.6,-29.6,"75-79","M"
27,2020,10.4,-37.8,-65.4,4.19999999999999,"75-79","M"
27,2021,51.4,9.20000000000005,-112.4,0.199999999999989,"75-79","M"
28,2020,18.4,-1,-127.6,-8.39999999999998,"75-79","M"
28,2021,73.4,70,-126.6,10.6,"75-79","M"
29,2020,10.8,-44.2,-47.4,-21.8,"75-79","M"
29,2021,103.8,84.8,-76.4,-12.8,"75-79","M"
30,2020,52.8,-12.8,-95.8,-10.8,"75-79","M"
30,2021,125.8,65.2,-78.8,1.19999999999999,"75-79","M"
31,2020,86.8,39.4,-53.6,13.4,"75-79","M"
31,2021,123.8,71.4,NA,2.39999999999998,"75-79","M"
32,2020,63.2,4.20000000000005,-71.6,-15.4,"75-79","M"
32,2021,138.2,132.2,NA,-13.4,"75-79","M"
33,2020,73.4,97.4,-49.4,-19,"75-79","M"
33,2021,119.4,173.4,NA,2,"75-79","M"
34,2020,65.8,4.20000000000005,-38.6,31.2,"75-79","M"
34,2021,114.8,103.2,NA,-39.8,"75-79","M"
35,2020,105.2,43.6,-83.4,-34.6,"75-79","M"
35,2021,101.2,164.6,NA,-38.6,"75-79","M"
36,2020,91.8,19.4,-40.8,16.6,"75-79","M"
36,2021,65.8,198.4,NA,-13.4,"75-79","M"
37,2020,114.2,29.2,-58.4,-24.2,"75-79","M"
37,2021,98.2,86.2,NA,NA,"75-79","M"
38,2020,98.4,90.6,-7.60000000000002,-14.2,"75-79","M"
38,2021,70.4,NA,NA,NA,"75-79","M"
39,2020,126.6,53.6,-62.4,7.60000000000002,"75-79","M"
40,2020,84.2,38,-42.4,-3,"75-79","M"
41,2020,105.6,51.4,-39.6,61,"75-79","M"
42,2020,148.4,109.2,-9.20000000000005,195.6,"75-79","M"
43,2020,169.4,146,83.6,278.2,"75-79","M"
44,2020,206,206.2,199,448.2,"75-79","M"
45,2020,210,249.2,349,541.6,"75-79","M"
46,2020,151.4,236.2,480,534.2,"75-79","M"
47,2020,152,232.6,478.6,413.6,"75-79","M"
48,2020,127.6,179,479.6,386.8,"75-79","M"
49,2020,129.4,213,336.4,339,"75-79","M"
50,2020,69.6,164.4,305.8,209.6,"75-79","M"
51,2020,26.4,95.8,233.8,200.6,"75-79","M"
52,2020,40,81.8,41.4,228.6,"75-79","M"
53,2020,64,143,175,147,"75-79","M"
1,2020,-71.2,-34.8,-152,-95,"75-79","F"
1,2021,62.8,58.2,-101,111,"75-79","F"
2,2020,11.8,21.2,-168.8,-141,"75-79","F"
2,2021,93.8,30.2,-34.8,57,"75-79","F"
3,2020,21.6,-3.19999999999999,-137.8,-153.2,"75-79","F"
3,2021,139.6,131.8,-24.8,67.8,"75-79","F"
4,2020,-35.2,-19.4,-133.2,-103.4,"75-79","F"
4,2021,120.8,121.6,-64.2,89.6,"75-79","F"
5,2020,15.4,-55.6,-143,-107.6,"75-79","F"
5,2021,152.4,107.4,-35,17.4,"75-79","F"
6,2020,-28.2,-20.2,-118.6,-118.2,"75-79","F"
6,2021,47.8,67.8,-95.6,-9.19999999999999,"75-79","F"
7,2020,-35.4,-29.4,-92,-123,"75-79","F"
7,2021,58.6,72.6,-101,-30,"75-79","F"
8,2020,-17,-36.8,-42.6,-105,"75-79","F"
8,2021,26,64.2,-42.6,63,"75-79","F"
9,2020,-58,-35.4,-55,-110.2,"75-79","F"
9,2021,18,68.6,17,8.80000000000001,"75-79","F"
10,2020,12,-11,-21.8,-62.8,"75-79","F"
10,2021,19,39,35.2,98.2,"75-79","F"
11,2020,45,23.8,172.2,-37.2,"75-79","F"
11,2021,32,53.8,109.2,128.8,"75-79","F"
12,2020,162.6,122.6,371.4,-107.4,"75-79","F"
12,2021,23.6,85.6,90.4,210.6,"75-79","F"
13,2020,562.8,169.6,519.6,-83.4,"75-79","F"
13,2021,72.8,118.6,101.6,332.6,"75-79","F"
14,2020,530.4,239.2,301.2,-82.6,"75-79","F"
14,2021,39.4,113.2,116.2,269.4,"75-79","F"
15,2020,360.8,182.6,264,-52.4,"75-79","F"
15,2021,32.8,93.6,36,241.6,"75-79","F"
16,2020,186.2,118,123.4,-44.8,"75-79","F"
16,2021,40.2,83,89.4,225.2,"75-79","F"
17,2020,103.6,48.8,48.8,-65.8,"75-79","F"
17,2021,28.6,70.8,5.79999999999995,149.2,"75-79","F"
18,2020,52.4,-26.6,18.2,-61.8,"75-79","F"
18,2021,42.4,111.4,11.2,84.2,"75-79","F"
19,2020,59,-16.4,-23.4,-42.6,"75-79","F"
19,2021,44,27.6,38.6,92.4,"75-79","F"
20,2020,14.2,36.4,-21.4,-72.2,"75-79","F"
20,2021,51.2,66.4,-51.4,72.8,"75-79","F"
21,2020,28.6,-5.60000000000002,-57,-76.4,"75-79","F"
21,2021,31.6,68.4,-52,46.6,"75-79","F"
22,2020,26.8,-6.60000000000002,-81.8,-42.6,"75-79","F"
22,2021,30.8,62.4,-21.8,8.39999999999998,"75-79","F"
23,2020,-28,12.4,-80.8,11.4,"75-79","F"
23,2021,12,44.4,-52.8,39.4,"75-79","F"
24,2020,-9.39999999999998,4.39999999999998,-97.2,24,"75-79","F"
24,2021,33.6,62.4,-90.2,81,"75-79","F"
25,2020,-12,-0.199999999999989,-62.8,-57.2,"75-79","F"
25,2021,3,-9.19999999999999,18.2,25.8,"75-79","F"
26,2020,27.8,8.39999999999998,5.39999999999998,-39.4,"75-79","F"
26,2021,20.8,34.4,-49.6,28.6,"75-79","F"
27,2020,-7.80000000000001,-28.4,-21.8,-46.8,"75-79","F"
27,2021,34.2,30.6,-57.8,-11.8,"75-79","F"
28,2020,18.4,24.8,-39,-28.8,"75-79","F"
28,2021,35.4,-25.2,-74,12.2,"75-79","F"
29,2020,28,21.2,-116.2,-52.2,"75-79","F"
29,2021,74,93.2,-60.2,-36.2,"75-79","F"
30,2020,7,17.2,-109,-41,"75-79","F"
30,2021,52,41.2,-41,-21,"75-79","F"
31,2020,39,-7,-6.60000000000002,6.80000000000001,"75-79","F"
31,2021,66,16,NA,2.80000000000001,"75-79","F"
32,2020,68.6,7.80000000000001,-64,-3.39999999999998,"75-79","F"
32,2021,74.6,126.8,NA,-27.4,"75-79","F"
33,2020,50.4,111.8,-35.4,51.4,"75-79","F"
33,2021,86.4,105.8,NA,-26.6,"75-79","F"
34,2020,8.39999999999998,14.6,-29.8,-26.6,"75-79","F"
34,2021,65.4,89.6,NA,-14.6,"75-79","F"
35,2020,67.4,14.4,-32.8,36.4,"75-79","F"
35,2021,36.4,112.4,NA,-46.6,"75-79","F"
36,2020,14.8,4,-27.6,-4.80000000000001,"75-79","F"
36,2021,49.8,61,NA,-46.8,"75-79","F"
37,2020,65.8,-4.19999999999999,31.6,12.6,"75-79","F"
37,2021,32.8,21.8,NA,NA,"75-79","F"
38,2020,49.8,17.2,-17,-21.8,"75-79","F"
38,2021,9.80000000000001,NA,NA,NA,"75-79","F"
39,2020,53.4,-20.4,-46.2,6.80000000000001,"75-79","F"
40,2020,49.8,11,27.6,-53.2,"75-79","F"
41,2020,74.4,25.8,-60.6,38.6,"75-79","F"
42,2020,44,13.4,-21,103.2,"75-79","F"
43,2020,78.8,60,38.2,245,"75-79","F"
44,2020,106.2,82.6,124.8,358,"75-79","F"
45,2020,102.6,152.4,184.6,443.6,"75-79","F"
46,2020,90.6,121.2,176.8,401.2,"75-79","F"
47,2020,107.8,63.8,195,324.8,"75-79","F"
48,2020,81.4,37.2,253,277.4,"75-79","F"
49,2020,63.8,97.6,163.8,230.6,"75-79","F"
50,2020,63.8,84.4,147,162.2,"75-79","F"
51,2020,59.6,76.4,105.4,152.4,"75-79","F"
52,2020,26,26.8,4.20000000000005,197.8,"75-79","F"
53,2020,73,77,-13,106,"75-79","F"
1,2020,-244.2,-92,-133.6,-64,"80-84","M"
1,2021,-67.2,-10,195.4,233,"80-84","M"
2,2020,-165.6,-196,-146.6,-71,"80-84","M"
2,2021,76.4,65,202.4,156,"80-84","M"
3,2020,-168.8,-170.8,-72.8,-81.6,"80-84","M"
3,2021,271.2,88.2,208.2,129.4,"80-84","M"
4,2020,-144.8,-123.8,-100,-74.6,"80-84","M"
4,2021,236.2,57.2,187,130.4,"80-84","M"
5,2020,-152.4,-148.4,-139.4,-15.2,"80-84","M"
5,2021,90.6,58.6,85.5999999999999,39.8,"80-84","M"
6,2020,-185,-95.4,-26.4000000000001,-86.4,"80-84","M"
6,2021,13,21.6,66.5999999999999,24.6,"80-84","M"
7,2020,-178.4,-92.2,-55.8,-42.2,"80-84","M"
7,2021,-94.4,20.8,88.2,71.8,"80-84","M"
8,2020,-174.8,-162.6,-69.5999999999999,-33.4,"80-84","M"
8,2021,-67.8,-78.6,105.4,78.6,"80-84","M"
9,2020,-185.6,-142.2,-31.2,-16,"80-84","M"
9,2021,-128.6,30.8,206.8,56,"80-84","M"
10,2020,-105.4,-81.4,229.2,-35.8,"80-84","M"
10,2021,-88.4,29.6,251.2,61.2,"80-84","M"
11,2020,-48.4,-28,780.6,-75.6,"80-84","M"
11,2021,-153.4,61,292.6,155.4,"80-84","M"
12,2020,472.4,123,1195.2,-24.8,"80-84","M"
12,2021,-96.6,48,371.2,242.2,"80-84","M"
13,2020,1163,398.4,1307.2,20.2,"80-84","M"
13,2021,-101,58.4,357.2,295.2,"80-84","M"
14,2020,1087.8,587.2,952.4,-38.6,"80-84","M"
14,2021,-95.2,41.2,299.4,295.4,"80-84","M"
15,2020,660.2,408.6,735.4,-50.6,"80-84","M"
15,2021,-121.8,88.6,189.4,247.4,"80-84","M"
16,2020,314,256,420.8,-23.2,"80-84","M"
16,2021,-57,125,260.8,170.8,"80-84","M"
17,2020,107,59.2,300.8,-34.2,"80-84","M"
17,2021,-83,127.2,218.8,165.8,"80-84","M"
18,2020,-18.4,12.6,116.6,42.8,"80-84","M"
18,2021,-23.4,55.6,56.5999999999999,80.8,"80-84","M"
19,2020,-78.2,-53.2,64,1.39999999999998,"80-84","M"
19,2021,-91.2,-11.2,44,94.4,"80-84","M"
20,2020,-112.2,-83.4,51.4,11,"80-84","M"
20,2021,-64.2,-51.4,87.4,64,"80-84","M"
21,2020,-97,-39.4,10.4000000000001,-36.4,"80-84","M"
21,2021,-114,-54.4,-21.5999999999999,-20.4,"80-84","M"
22,2020,-10.2,-28.4,-73.4,-53.4,"80-84","M"
22,2021,-62.2,-0.399999999999977,42.6,1.60000000000002,"80-84","M"
23,2020,-109.6,-63.4,-30,-21.6,"80-84","M"
23,2021,-65.6,-43.4,44,14.4,"80-84","M"
24,2020,-93,-55.4,-39.4,-3.80000000000001,"80-84","M"
24,2021,-111,-3.39999999999998,-6.39999999999998,30.2,"80-84","M"
25,2020,-180.8,33.4,21,-2,"80-84","M"
25,2021,-142.8,-104.6,73,51,"80-84","M"
26,2020,-114.6,10.4,127.2,20.8,"80-84","M"
26,2021,-64.6,-109.6,72.2,27.8,"80-84","M"
27,2020,-94.4,-113.6,66,8,"80-84","M"
27,2021,-111.4,-124.6,9,-6,"80-84","M"
28,2020,-82.8,-48.4,4.40000000000009,26.8,"80-84","M"
28,2021,-79.8,-54.4,-40.5999999999999,-0.199999999999989,"80-84","M"
29,2020,-71.4,-90.2,-57,4,"80-84","M"
29,2021,27.6,-46.2,-55,-35,"80-84","M"
30,2020,-123.8,-72.6,-10.2,18.2,"80-84","M"
30,2021,-11.8,-32.6,-5.20000000000005,-36.8,"80-84","M"
31,2020,18.6,26.2,66.4000000000001,56.6,"80-84","M"
31,2021,36.6,-43.8,NA,-47.4,"80-84","M"
32,2020,-37,33.4,-2.20000000000005,29.6,"80-84","M"
32,2021,46,0.399999999999977,NA,-15.4,"80-84","M"
33,2020,43.4,40.4,153.8,72,"80-84","M"
33,2021,36.4,54.4,NA,-37,"80-84","M"
34,2020,-35,-45.2,81.2,-10,"80-84","M"
34,2021,37,-40.2,NA,14,"80-84","M"
35,2020,-45.4,-56,113.4,-15.6,"80-84","M"
35,2021,-4.39999999999998,36,NA,-73.6,"80-84","M"
36,2020,-5.39999999999998,-7.39999999999998,51.8,40.8,"80-84","M"
36,2021,-39.4,49.6,NA,0.800000000000011,"80-84","M"
37,2020,63,12,70.6,21.6,"80-84","M"
37,2021,-19,-47,NA,NA,"80-84","M"
38,2020,45.2,60.2,107.8,51,"80-84","M"
38,2021,-33.8,NA,NA,NA,"80-84","M"
39,2020,4.20000000000005,-52.4,45.6,9.39999999999998,"80-84","M"
40,2020,53,8,53.8,14,"80-84","M"
41,2020,71.4,102.2,72.4000000000001,107.6,"80-84","M"
42,2020,80.4,18,139,223,"80-84","M"
43,2020,102.4,195.8,328.4,432.4,"80-84","M"
44,2020,128.2,209.6,548.8,632.6,"80-84","M"
45,2020,203.2,347.8,654,761.8,"80-84","M"
46,2020,104.2,369.6,835.4,687,"80-84","M"
47,2020,29.4,290.8,818,602.6,"80-84","M"
48,2020,91.2,242.4,852.2,517,"80-84","M"
49,2020,59.4,116.6,599.4,399,"80-84","M"
50,2020,-15,114.8,460.2,381.4,"80-84","M"
51,2020,-32.2,138.2,411.2,315.6,"80-84","M"
52,2020,-100.2,58.2,305.4,244,"80-84","M"
53,2020,-61,110,381,291,"80-84","M"
1,2020,-255,-71.4,-191.8,-112.8,"80-84","F"
1,2021,-99,-13.4,163.2,228.2,"80-84","F"
2,2020,-177.8,-103.2,-243.8,-133.6,"80-84","F"
2,2021,-22.8,-79.2,17.2,145.4,"80-84","F"
3,2020,-168.2,-111.2,-111.6,-146.8,"80-84","F"
3,2021,112.8,6.79999999999995,130.4,125.2,"80-84","F"
4,2020,-138,-120.6,-134.8,-183.2,"80-84","F"
4,2021,95,36.4,81.2,77.8,"80-84","F"
5,2020,-161,-164.6,-140.8,-148.6,"80-84","F"
5,2021,-3,-32.6,24.2,-15.6,"80-84","F"
6,2020,-105,-139.6,-144.4,-137.8,"80-84","F"
6,2021,-9,-24.6,-48.4000000000001,-18.8,"80-84","F"
7,2020,-175.6,-103.2,-118.8,-142.6,"80-84","F"
7,2021,-191.6,-52.2,-36.8,15.4,"80-84","F"
8,2020,-184.6,-173.4,-125.8,-129.6,"80-84","F"
8,2021,-163.6,-49.4,-18.8,87.4,"80-84","F"
9,2020,-160,-131.6,-66.4000000000001,-163.6,"80-84","F"
9,2021,-209,-89.6,12.5999999999999,-37.6,"80-84","F"
10,2020,-158.4,-116.2,54.5999999999999,-122.4,"80-84","F"
10,2021,-184.4,-76.2,57.5999999999999,82.6,"80-84","F"
11,2020,-16.6,-71.8,342,-140.4,"80-84","F"
11,2021,-153.6,-3.79999999999995,146,161.6,"80-84","F"
12,2020,228,92.6,690.4,-80.4,"80-84","F"
12,2021,-60,-27.4,225.4,205.6,"80-84","F"
13,2020,726.6,169,834.6,-61,"80-84","F"
13,2021,-157.4,10,255.6,318,"80-84","F"
14,2020,926,346.6,639,-65.6,"80-84","F"
14,2021,-40,24.6,175,310.4,"80-84","F"
15,2020,681.6,365.6,584.4,-34.4,"80-84","F"
15,2021,-107.4,58.6,184.4,231.6,"80-84","F"
16,2020,326.4,225.8,459.6,-14.6,"80-84","F"
16,2021,-58.6,10.8,158.6,244.4,"80-84","F"
17,2020,127.2,52.6,151,-83.2,"80-84","F"
17,2021,-118.8,27.6,14,146.8,"80-84","F"
18,2020,50.8,-27.4,91.2,-52.8,"80-84","F"
18,2021,-34.2,-22.4,2.20000000000005,182.2,"80-84","F"
19,2020,-38,-34.8,106,-61.8,"80-84","F"
19,2021,-97,-59.8,52,57.2,"80-84","F"
20,2020,-56.8,-32.6,86.4,-11.4,"80-84","F"
20,2021,-90.8,-42.6,-33.6,54.6,"80-84","F"
21,2020,-54,-87,-23.2,-53.2,"80-84","F"
21,2021,-130,-60,-49.2,31.8,"80-84","F"
22,2020,-117.8,-39.4,-14.6,-21.2,"80-84","F"
22,2021,-90.8,-56.4,30.4,31.8,"80-84","F"
23,2020,-65,-62.6,-37.4,-48,"80-84","F"
23,2021,-61,-43.6,34.6,47,"80-84","F"
24,2020,-89.2,-3.39999999999998,-9,-9,"80-84","F"
24,2021,-50.2,-71.4,-37,37,"80-84","F"
25,2020,-25,-19,-81.8,-17.6,"80-84","F"
25,2021,-87,-97,84.2,34.4,"80-84","F"
26,2020,-45.2,-28.2,-26.2,-14.8,"80-84","F"
26,2021,-86.2,-106.2,53.8,-0.799999999999955,"80-84","F"
27,2020,-45.8,-146.2,91,-22,"80-84","F"
27,2021,-114.8,-86.2,-9,-13,"80-84","F"
28,2020,-77.6,-77.4,-63.8,-55.4,"80-84","F"
28,2021,-111.6,-94.4,-61.8,68.6,"80-84","F"
29,2020,-60,-73.6,-56.8,-60,"80-84","F"
29,2021,6,-17.6,-5.79999999999995,-7,"80-84","F"
30,2020,3.60000000000002,-58,-58.4000000000001,-69.8,"80-84","F"
30,2021,-36.4,-45,-59.4000000000001,-22.8,"80-84","F"
31,2020,34.8,44.2,45.8,-24.8,"80-84","F"
31,2021,2.79999999999995,-1.79999999999995,NA,-66.8,"80-84","F"
32,2020,56.4,-71.6,1.59999999999991,-36.6,"80-84","F"
32,2021,-30.6,21.4,NA,10.4,"80-84","F"
33,2020,2.20000000000005,32.4,117.4,67.6,"80-84","F"
33,2021,-6.79999999999995,-3.60000000000002,NA,-0.399999999999977,"80-84","F"
34,2020,4,-62.2,50.8,49.2,"80-84","F"
34,2021,-41,-62.2,NA,19.2,"80-84","F"
35,2020,9,-22.6,71.4,-24.6,"80-84","F"
35,2021,-39,-10.6,NA,-17.6,"80-84","F"
36,2020,-3.20000000000005,-22.2,8.79999999999995,-21.8,"80-84","F"
36,2021,-39.2,17.8,NA,-11.8,"80-84","F"
37,2020,9,20.2,38.8,19,"80-84","F"
37,2021,-40,-90.8,NA,NA,"80-84","F"
38,2020,7,-0.399999999999977,75.2,45.2,"80-84","F"
38,2021,-72,NA,NA,NA,"80-84","F"
39,2020,-10.8,-96.4,-25.8,30.2,"80-84","F"
40,2020,-29.2,-10.6,51.6,38.6,"80-84","F"
41,2020,-36.4,-11.4,89.8,82.8,"80-84","F"
42,2020,42.2,28.4,69.8,168,"80-84","F"
43,2020,72,59.8,200.2,340.4,"80-84","F"
44,2020,72.4,160.4,271.6,543.2,"80-84","F"
45,2020,135.2,231.6,469.2,706.4,"80-84","F"
46,2020,122,207.6,487.8,688.2,"80-84","F"
47,2020,92.6,91.8,560.6,603,"80-84","F"
48,2020,13,102.4,556,477,"80-84","F"
49,2020,49.8,63.8,440.4,325,"80-84","F"
50,2020,-16.4,70,441.2,267.6,"80-84","F"
51,2020,-36,36.8,346.4,269.6,"80-84","F"
52,2020,-123,6,155.6,249.8,"80-84","F"
53,2020,-129,17,236,201,"80-84","F"
1,2020,-173,-133.8,-114.2,-15.2,"85-89","M"
1,2021,126,38.2,145.8,209.8,"85-89","M"
2,2020,-29,-60.4000000000001,-99.5999999999999,-12,"85-89","M"
2,2021,286,141.6,217.4,199,"85-89","M"
3,2020,-85,-64.4000000000001,-105,-20.6,"85-89","M"
3,2021,345,207.6,118,150.4,"85-89","M"
4,2020,56.6,-99,-9.79999999999995,-47.8,"85-89","M"
4,2021,398.6,171,221.2,100.2,"85-89","M"
5,2020,6.79999999999995,-1.59999999999991,-50.8,2.39999999999998,"85-89","M"
5,2021,234.8,146.4,43.2,81.4,"85-89","M"
6,2020,-85.2,-88.2,-62,-16.4,"85-89","M"
6,2021,121.8,159.8,-22,33.6,"85-89","M"
7,2020,-54,-120.8,-55.5999999999999,5.39999999999998,"85-89","M"
7,2021,35,16.2,128.4,96.4,"85-89","M"
8,2020,-127.4,-127,-109,7.19999999999999,"85-89","M"
8,2021,-47.4,65,66,80.2,"85-89","M"
9,2020,-21.4,-113.4,31.5999999999999,-18.6,"85-89","M"
9,2021,-47.4,39.5999999999999,112.6,63.4,"85-89","M"
10,2020,-5.20000000000005,-58.4000000000001,183.6,17.8,"85-89","M"
10,2021,-41.2,-82.4000000000001,168.6,108.8,"85-89","M"
11,2020,132.4,76,590,39.2,"85-89","M"
11,2021,21.4,91,247,186.2,"85-89","M"
12,2020,658.4,185.2,1086.2,-2.19999999999999,"85-89","M"
12,2021,51.4,82.2,349.2,230.8,"85-89","M"
13,2020,1368.6,486.6,1129.6,23,"85-89","M"
13,2021,-42.4,107.6,259.6,319,"85-89","M"
14,2020,1538,844,977,-12.4,"85-89","M"
14,2021,43,168,253,275.6,"85-89","M"
15,2020,1049,653.6,656.2,21,"85-89","M"
15,2021,41,155.6,154.2,250,"85-89","M"
16,2020,545.6,415.4,417.8,81,"85-89","M"
16,2021,26.6,165.4,234.8,220,"85-89","M"
17,2020,249.6,182,249,17.2,"85-89","M"
17,2021,11.6,88,105,121.2,"85-89","M"
18,2020,158.6,44.4,192.8,33.6,"85-89","M"
18,2021,-25.4,79.4,53.8,121.6,"85-89","M"
19,2020,57,-50,90,63,"85-89","M"
19,2021,51,81,-49,107,"85-89","M"
20,2020,26.6,-59.2,108.2,43.8,"85-89","M"
20,2021,70.6,15.8,91.2,101.8,"85-89","M"
21,2020,-22.6,33,-21.4000000000001,6.80000000000001,"85-89","M"
21,2021,26.4,3,0.599999999999909,59.8,"85-89","M"
22,2020,35.4,-35.2,-23.2,14.8,"85-89","M"
22,2021,-31.6,10.8,3.79999999999995,43.8,"85-89","M"
23,2020,-35.8,46,-49,64.4,"85-89","M"
23,2021,17.2,9,57,14.4,"85-89","M"
24,2020,-40.4,2.20000000000005,-58.5999999999999,20.2,"85-89","M"
24,2021,66.6,95.2,82.4000000000001,35.2,"85-89","M"
25,2020,-14,7.60000000000002,2.60000000000002,23,"85-89","M"
25,2021,12,-36.4,149.6,22,"85-89","M"
26,2020,-10.4,43.2,75.4,41.8,"85-89","M"
26,2021,86.6,-70.8,51.4,-12.2,"85-89","M"
27,2020,-57,-97.8,97.4000000000001,32.4,"85-89","M"
27,2021,28,-47.8,51.4000000000001,11.4,"85-89","M"
28,2020,58.4,-32,-73.5999999999999,-2.19999999999999,"85-89","M"
28,2021,-18.6,-12,8.40000000000009,32.8,"85-89","M"
29,2020,31.2,-67,-38,40.2,"85-89","M"
29,2021,150.2,34,-23,-5.80000000000001,"85-89","M"
30,2020,106.4,-34.6,-29.4000000000001,43.6,"85-89","M"
30,2021,183.4,-103.6,30.5999999999999,1.60000000000002,"85-89","M"
31,2020,92,70.4,133.2,55.4,"85-89","M"
31,2021,170,0.399999999999977,NA,-8.60000000000002,"85-89","M"
32,2020,83,-27,53,56.2,"85-89","M"
32,2021,223,26,NA,-53.8,"85-89","M"
33,2020,72.6,123,103.2,47.6,"85-89","M"
33,2021,188.6,80,NA,14.6,"85-89","M"
34,2020,71.2,0.799999999999955,150.2,73.6,"85-89","M"
34,2021,94.2,95.8,NA,31.6,"85-89","M"
35,2020,63,-22.8,76,46.2,"85-89","M"
35,2021,93,37.2,NA,-24.8,"85-89","M"
36,2020,83.8,10.6,91.8,43.6,"85-89","M"
36,2021,110.8,78.6,NA,56.6,"85-89","M"
37,2020,115.8,96,132,65.6,"85-89","M"
37,2021,85.8,-50,NA,NA,"85-89","M"
38,2020,134,136.4,130.6,78.4,"85-89","M"
38,2021,13,NA,NA,NA,"85-89","M"
39,2020,130.6,7.60000000000002,10.6,71.4,"85-89","M"
40,2020,156.2,15.2,98.5999999999999,65.2,"85-89","M"
41,2020,136.4,45,56.2,77.6,"85-89","M"
42,2020,185.2,113.8,107.4,184.2,"85-89","M"
43,2020,280.2,324.4,356.2,363,"85-89","M"
44,2020,232.2,448.2,515.2,516.4,"85-89","M"
45,2020,348.6,492.6,652.8,709.6,"85-89","M"
46,2020,261.8,503.8,793.8,618.6,"85-89","M"
47,2020,263.6,450.4,657.6,570.8,"85-89","M"
48,2020,175.4,355.6,606.2,425.4,"85-89","M"
49,2020,146.8,305,518,388.8,"85-89","M"
50,2020,137,173.8,451.8,333.8,"85-89","M"
51,2020,87.6,179.8,340.2,241.8,"85-89","M"
52,2020,57.6,102.6,153.4,234.6,"85-89","M"
53,2020,163,269,287,312,"85-89","M"
1,2020,-129,-164,-332,-77,"85-89","F"
1,2021,12,-14,83,245,"85-89","F"
2,2020,-181.6,-196.6,-284.4,-102.2,"85-89","F"
2,2021,147.4,-2.59999999999991,-31.4000000000001,152.8,"85-89","F"
3,2020,-74,-129.4,-284.8,-127.2,"85-89","F"
3,2021,214,150.6,127.2,176.8,"85-89","F"
4,2020,-70.2,-184.2,-232.2,-177.8,"85-89","F"
4,2021,270.8,63.8,36.8,41.2,"85-89","F"
5,2020,-5.40000000000009,-154.2,-258.4,-118,"85-89","F"
5,2021,113.6,22.8,-9.40000000000009,22,"85-89","F"
6,2020,-150.2,-321.4,-171.6,-119.2,"85-89","F"
6,2021,-21.2,-120.4,-102.6,-6.20000000000005,"85-89","F"
7,2020,-149.6,-280,-210.8,-117.2,"85-89","F"
7,2021,-108.6,3,-98.8,23.8,"85-89","F"
8,2020,-126.6,-209.8,-212.6,-114,"85-89","F"
8,2021,-124.6,-67.8,-176.6,28,"85-89","F"
9,2020,-199.2,-183.4,-59.8,-60.6,"85-89","F"
9,2021,-205.2,-152.4,-85.8,88.4,"85-89","F"
